Cidade,UF,Latitude,Longitude
Gentio do Ouro,BA,-11.410068086140173,-42.60522504892413
Glória,BA,-9.229293665578279,-38.44475779476396
Gongogi,BA,-14.280580407675572,-39.581905025148814
Governador Mangabeira,BA,-12.583360639915062,-39.07235188812392
Guajeru,BA,-14.558935213053116,-41.986431606268106
Guanambi,BA,-14.20390654997631,-42.820034421263465
Guaratinga,BA,-16.553088313865658,-39.93768091534419
Heliópolis,BA,-10.749935846683808,-38.30876204361858
Iaçu,BA,-12.813426278640465,-40.113027251272804
Ibiassucê,BA,-14.291512576805028,-42.30537555001912
Ibicaraí,BA,-14.84875987500514,-39.56845485766228
Ibicoara,BA,-13.380963517345721,-41.32788144095816
Ibicuí,BA,-14.641733601513977,-39.863740844937496
Ibipeba,BA,-11.570667682354445,-42.18179383226207
Ibipitanga,BA,-12.859300684570343,-42.35970124266282
Ibiquera,BA,-12.603154316639312,-40.88477852635414
Ibirapitanga,BA,-14.060659101253863,-39.43569399342507
Ibirapuã,BA,-17.74298933090212,-40.01281139762943
Ibirataia,BA,-13.975952717945614,-39.62616616439001
Ibitiara,BA,-12.575846863618594,-42.28268562501818
Ibititá,BA,-11.579018024095504,-41.915133096393575
Ibotirama,BA,-12.038315397472454,-43.20481442965842
Ichu,BA,-11.731507022637611,-39.152340188377586
Igaporã,BA,-13.86300582497143,-42.70414062228835
Igrapiúna,BA,-13.870927405563263,-39.205510486637024
Iguaí,BA,-14.632329608586579,-40.065865629001856
Ilhéus,BA,-14.75253266957208,-39.191876364154076
Inhambupe,BA,-11.805061668656144,-38.403809589229546
Ipecaetá,BA,-12.30740109050073,-39.32698472701626
Ipiaú,BA,-14.05484977255355,-39.726505351394735
Ipirá,BA,-12.21114842373132,-39.77713152037757
Ipupiara,BA,-11.835852302089389,-42.50185529594647
Irajuba,BA,-13.230699010453826,-40.052296930404694
Iramaia,BA,-13.468546366557558,-40.92085840059067
Iraquara,BA,-12.248312963415794,-41.58309396095059
Irará,BA,-12.046411345089513,-38.75389604215286
Irecê,BA,-11.309441867197012,-41.838967476525895
Itabela,BA,-16.662826692672553,-39.55134516095388
Itaberaba,BA,-12.499013000843872,-40.26226895920903
Itabuna,BA,-14.85161027278798,-39.3128033551877
Itacaré,BA,-14.362069848885204,-39.15778579069368
Itaeté,BA,-13.09170194338121,-41.0404203125587
Itagi,BA,-14.1622411161214,-40.02484757868846
Itagibá,BA,-14.252538344274699,-39.83045164277736
Itagimirim,BA,-16.096301576336085,-39.73797708886563
Itaguaçu da Bahia,BA,-10.7693824595008,-42.23894760922515
Itaju do Colônia,BA,-15.148264403722902,-39.73164941791037
Itajuípe,BA,-14.67150546919566,-39.44490218629569
Itamaraju,BA,-17.00866199544845,-39.7648042155589
Itamari,BA,-13.766572571534965,-39.66705231806699
Itambé,BA,-15.1581520375974,-40.46221692590074
Itanagra,BA,-12.315320010769753,-38.04259258296297
Itanhém,BA,-17.115341627720383,-40.378361120081294
Itaparica,BA,-12.89222640111991,-38.65496659582951
Itapé,BA,-14.954358780209917,-39.49589744276083
Itapebi,BA,-15.912072119079358,-39.653168095423936
Itapetinga,BA,-15.299224160305856,-40.0575241276704
Itapicuru,BA,-11.191956716563203,-38.194239833717404
Itapitanga,BA,-14.472889842745495,-39.61995667272759
Itaquara,BA,-13.448872768765339,-39.898466439125585
Itarantim,BA,-15.697545117190572,-40.0491600581458
Itatim,BA,-12.712797076762403,-39.73468922221236
Itiruçu,BA,-13.487605624829877,-40.15304046568334
Itiúba,BA,-10.731293774714116,-39.84536443127129
Itororó,BA,-15.048816142556426,-40.00713220482954
Ituaçu,BA,-13.837030287707192,-41.3900183450145
Ituberá,BA,-13.749321944194739,-39.15294872918515
Iuiu,BA,-14.466105207393703,-43.542929574409094
Jaborandi,BA,-14.031358530946966,-45.44003764478541
Jacaraci,BA,-14.784793132255837,-42.32224851384158
Jacobina,BA,-11.134819523210481,-40.5686230877366
Jaguaquara,BA,-13.553779444653951,-39.957036925042935
Jaguarari,BA,-10.042540926571307,-40.0683231086383
Jaguaripe,BA,-13.121261891967539,-38.98653243718267
Jandaíra,BA,-11.598385358277648,-37.59524516590275
Jequié,BA,-13.877505068267897,-40.14612789429533
Jeremoabo,BA,-9.981317286494233,-38.49933284400844
Jiquiriçá,BA,-13.324481960351026,-39.58465178182243
Jitaúna,BA,-13.957961586783243,-39.86666249895996
João Dourado,BA,-11.220129149381568,-41.56719241426251
Juazeiro,BA,-9.556671316889155,-40.27459416151308
Jucuruçu,BA,-16.845503502459948,-40.10073856955122
Jussara,BA,-10.92547561779917,-41.880284263599854
Jussari,BA,-15.136618451681008,-39.49801539597511
Jussiape,BA,-13.511269887309028,-41.59889418159766
Lafaiete Coutinho,BA,-13.641576162373546,-40.29257335484276
Lagoa Real,BA,-14.047252275589997,-42.21960951884472
Laje,BA,-13.166969979395887,-39.346419443035764
Lajedão,BA,-17.559544178694107,-40.30983832178864
Lajedinho,BA,-12.38095529668225,-40.96344344870742
Lajedo do Tabocal,BA,-13.460178314764491,-40.28224444332752
Lamarão,BA,-11.785899980539762,-38.909960996022
Lapão,BA,-11.501255222441923,-41.776701572792895
Lauro de Freitas,BA,-12.863547073825545,-38.327217418972985
Lençóis,BA,-12.424885540812708,-41.33728092959715
Licínio de Almeida,BA,-14.58595592786644,-42.47009698922597
Livramento de Nossa Senhora,BA,-13.810550616231053,-41.99092085503998
Luís Eduardo Magalhães,BA,-12.198251548969528,-46.020323371388194
Macajuba,BA,-12.129279199466776,-40.26226721905654
Macarani,BA,-15.545697978866702,-40.400941429715296
Macaúbas,BA,-13.108034463052642,-42.69290421964828
Macururé,BA,-9.290921107448403,-38.896738915859814
Madre de Deus,BA,-12.74111322656628,-38.64273222756624
Maetinga,BA,-14.65555335595818,-41.516229166814476
Maiquinique,BA,-15.673949127060064,-40.26908744895576
Mairi,BA,-11.73166505462285,-40.180639044529876
Malhada,BA,-14.215763629916676,-43.645876834206746
Malhada de Pedras,BA,-14.352404323868173,-41.84523324802937
Manoel Vitorino,BA,-14.050795934554342,-40.54766238741912
Mansidão,BA,-11.127828503025437,-44.108328081089795
Maracás,BA,-13.494992813863123,-40.55522419241858
Maragogipe,BA,-12.822984649542718,-38.938276470845246
Maraú,BA,-14.15566224827306,-39.15048547051263
Marcionílio Souza,BA,-13.140006597823861,-40.675293354010385
Mascote,BA,-15.66602211882276,-39.42050410062631
Mata de São João,BA,-12.483966429549636,-38.14887572909076
Matina,BA,-13.848824275068537,-42.940068440741655
Medeiros Neto,BA,-17.361271089242614,-40.285635137120806
Miguel Calmon,BA,-11.420591120106506,-40.624242214009335
Milagres,BA,-12.899928991771837,-39.79759460448433
Mirangaba,BA,-10.77693304311477,-40.714543553927314
Mirante,BA,-14.167771542298391,-40.76413170539267
Monte Santo,BA,-10.382903257484335,-39.45422202611117
Morpará,BA,-11.750703242256673,-43.03983437357325
Morro do Chapéu,BA,-11.464441076813085,-41.16716578559769
Mortugaba,BA,-14.972610991429843,-42.32028291889901
Mucugê,BA,-13.064917913973655,-41.47492435358998
Mucuri,BA,-18.05906626200919,-39.867093397636
Mulungu do Morro,BA,-11.977735690937893,-41.52394993349812
Mundo Novo,BA,-11.952762049947566,-40.559327377653254
Muniz Ferreira,BA,-13.002482703693474,-39.08769130480301
Muquém do São Francisco,BA,-12.21157631423138,-43.49870865860382
Muritiba,BA,-12.621751675341113,-39.086288457893474
Mutuípe,BA,-13.311854983867384,-39.50662212511596
Nazaré,BA,-12.953664524556407,-38.980868716139426
Nilo Peçanha,BA,-13.660134636551016,-39.17407911306698
Nordestina,BA,-10.87307282355511,-39.4514146970566
Nova Canaã,BA,-14.857468674093806,-40.18033989143571
Nova Fátima,BA,-11.621344322725168,-39.63561703809877
Nova Ibiá,BA,-13.82497980795217,-39.58281158210736
Nova Itarana,BA,-13.046468465178107,-40.03457629641046
Nova Redenção,BA,-12.80009272892289,-41.09122875779513
Nova Soure,BA,-11.311917565986377,-38.55480621913879
Nova Viçosa,BA,-17.899645277719546,-39.715395808933316
Novo Horizonte,BA,-12.840839603612453,-42.12866599244989
Novo Triunfo,BA,-10.361328128693408,-38.45644390708098
Olindina,BA,-11.434877576294387,-38.3547894436215
Oliveira dos Brejinhos,BA,-12.28322274420899,-42.734929104908105
Ouriçangas,BA,-12.009328674069037,-38.653674754246886
Ourolândia,BA,-10.847874707473826,-41.13710412217068
Palmas de Monte Alto,BA,-14.17508811572405,-43.217593367395416
Palmeiras,BA,-12.552378554512082,-41.55391875619666
Paramirim,BA,-13.51959958880247,-42.2403770995902
Paratinga,BA,-12.690441348064251,-43.06450453008539
Paripiranga,BA,-10.614241376191531,-37.899153232972104
Pau Brasil,BA,-15.468245963611267,-39.69047345813858
Paulo Afonso,BA,-9.539548330043342,-38.293680041612745
Pé de Serra,BA,-11.872005518264666,-39.609680594331266
Pedrão,BA,-12.129564672327668,-38.640544020720384
Pedro Alexandre,BA,-10.062146079034832,-37.94069586631434
Piatã,BA,-13.045966762020837,-41.877454460565325
Pilão Arcado,BA,-10.00750015089138,-43.115290749779
Pindaí,BA,-14.47157816994881,-42.67855318699463
Pindobaçu,BA,-10.72385219992935,-40.340974879522605
Pintadas,BA,-11.868850984868768,-39.89797945893983
Piraí do Norte,BA,-13.805430540371239,-39.376847282493955
Piripá,BA,-15.00387393015744,-41.716108549217864
Piritiba,BA,-11.694929706901608,-40.60537924896412
Planaltino,BA,-13.186455857086283,-40.303199935615176
Planalto,BA,-14.708522719942202,-40.4574142979222
Poções,BA,-14.536369728309188,-40.38262289133785
Pojuca,BA,-12.361721813392695,-38.2529573927247
Ponto Novo,BA,-10.958896214865439,-40.10572033318373
Porto Seguro,BA,-16.62482171936541,-39.279086894134124
Potiraguá,BA,-15.681167724379199,-39.77207997002245
Prado,BA,-17.130223726159993,-39.351707889427885
Presidente Dutra,BA,-11.303383969979352,-41.995309936854696
Presidente Jânio Quadros,BA,-14.696547499115706,-41.72587418725168
Presidente Tancredo Neves,BA,-13.449204771961538,-39.41764533727947
Queimadas,BA,-11.056663900568742,-39.75243769837898
Quijingue,BA,-10.778029003926783,-39.0497605567661
Quixabeira,BA,-11.392484080283607,-40.11860795464737
Rafael Jambeiro,BA,-12.478715708420971,-39.57407717624049
Remanso,BA,-9.594667399395322,-42.24521463465206
Retirolândia,BA,-11.503029658281788,-39.416687798068445
Riachão das Neves,BA,-11.622947370796236,-45.21766337442564
Riachão do Jacuípe,BA,-11.800946630354126,-39.423480677419555
Riacho de Santana,BA,-13.632988702757158,-43.04961162746396
Ribeira do Amparo,BA,-10.97179757816767,-38.37911052699882
Ribeira do Pombal,BA,-10.791881487710553,-38.54377395830574
Ribeirão do Largo,BA,-15.42714797976354,-40.65186580651634
Rio de Contas,BA,-13.581481581379606,-41.74663809858094
Rio do Antônio,BA,-14.310210453627231,-42.084138353173316
Rio do Pires,BA,-13.134705797917984,-42.147741848780335
Rio Real,BA,-11.547685337836386,-37.91274775362196
Rodelas,BA,-9.183606020853162,-38.692501207409734
Ruy Barbosa,BA,-12.243512202592512,-40.629660654550925
Salinas da Margarida,BA,-12.88591923165849,-38.7591137888399
Salvador,BA,-12.873462706422824,-38.51473369577287
Santa Bárbara,BA,-11.93940803057819,-38.98230862872768
Santa Brígida,BA,-9.769341046472812,-38.16941269670163
Santa Cruz Cabrália,BA,-16.229123324573067,-39.20093740348998
Santa Cruz da Vitória,BA,-14.891656323001817,-39.814775869483775
Santa Inês,BA,-13.284688971363982,-39.84881017619818
Santaluz,BA,-11.220187879018983,-39.485207158298714
Santa Luzia,BA,-15.448175848658376,-39.24496482585486
Santa Maria da Vitória,BA,-13.218279698566823,-44.38002189116541
Santana,BA,-13.065584683572386,-43.942404481340546
Santanópolis,BA,-11.975147812374535,-38.862261066469735
Santa Rita de Cássia,BA,-11.007770155906508,-44.555742259428364
Santa Terezinha,BA,-12.734110669738257,-39.57173531117347
Santo Amaro,BA,-12.561781836460787,-38.76439524373845
Santo Antônio de Jesus,BA,-13.008288377248649,-39.22662159013428
Santo Estêvão,BA,-12.468326360728181,-39.26901030584519
São Desidério,BA,-12.802032103457162,-45.49244314429334
São Domingos,BA,-11.45434311554493,-39.58039262598155
São Félix,BA,-12.67503746681202,-38.99902482774689
São Félix do Coribe,BA,-13.55150687567669,-44.029789756497436
São Felipe,BA,-12.845286587143699,-39.09466202948663
São Francisco do Conde,BA,-12.650823031712076,-38.631978069628246
São Gabriel,BA,-11.066402349750314,-41.69823204516166
São Gonçalo dos Campos,BA,-12.417164729556545,-38.94137839658868
São José da Vitória,BA,-15.073441743195136,-39.353793747295484
São José do Jacuípe,BA,-11.440039613718355,-39.91033481359226
São Miguel das Matas,BA,-13.054125927380657,-39.4233410851299
São Sebastião do Passé,BA,-12.51716380463705,-38.498246041461876
Sapeaçu,BA,-12.725888051738488,-39.212868833246034
Sátiro Dias,BA,-11.57247747891707,-38.59007864017297
Saubara,BA,-12.77536758288808,-38.7693263418795
Saúde,BA,-10.912510743686612,-40.38133965260127
Seabra,BA,-12.41758582552501,-41.884774101821506
Sebastião Laranjeiras,BA,-14.573354409113742,-43.12727598246676
Senhor do Bonfim,BA,-10.484133833202298,-40.1152475976541
Serra do Ramalho,BA,-13.484070686485275,-43.676334370127435
Sento Sé,BA,-10.10764660927941,-41.64872271885437
Serra Dourada,BA,-12.806235911166446,-43.797585352980335
Serra Preta,BA,-12.095360812810807,-39.37858682636409
Serrinha,BA,-11.665643019682083,-38.993784656640344
Serrolândia,BA,-11.429004021902085,-40.260886521217905
Simões Filho,BA,-12.767689346651341,-38.40067592348219
Sítio do Mato,BA,-12.855059156585165,-43.47494965905945
Sítio do Quinto,BA,-10.329708530020724,-38.151636819372634
Sobradinho,BA,-9.65690356897315,-40.88324794803487
Souto Soares,BA,-12.027588759298249,-41.789636953006074
Tabocas do Brejo Velho,BA,-12.479736781645636,-44.15565297549422
Tanhaçu,BA,-14.145897483151685,-41.19541343148799
Tanque Novo,BA,-13.556016238418387,-42.53754701501344
Tanquinho,BA,-11.958322649207776,-39.09425171746606
Taperoá,BA,-13.572919645575288,-39.22780001807754
Tapiramutá,BA,-11.876154021033711,-40.79136312558412
Teixeira de Freitas,BA,-17.42402981463846,-39.78690015089696
Teodoro Sampaio,BA,-12.267291860726628,-38.61512573121757
Teofilândia,BA,-11.470741929852506,-38.95098665941023
Teolândia,BA,-13.554424316849452,-39.49749187489257
Terra Nova,BA,-12.396410209128101,-38.60232156702842
Tremedal,BA,-15.053408489580367,-41.47193922203795
Tucano,BA,-11.03487733294156,-38.81149564381742
Uauá,BA,-9.906132094497432,-39.46225043264339
Ubaíra,BA,-13.275903888808584,-39.67932692098063
Ubaitaba,BA,-14.267535055216564,-39.421815730163786
Ubatã,BA,-14.096374620398686,-39.5218486833351
Uibaí,BA,-11.37988972317783,-42.10399462472811
Umburanas,BA,-10.575802298743103,-41.24684697513538
Una,BA,-15.21909182916957,-39.15140129950358
Urandi,BA,-14.736506792802336,-42.684004583822045
Uruçuca,BA,-14.527391004795684,-39.23157068330091
Utinga,BA,-12.052156948167017,-41.0689746695717
Valença,BA,-13.347411297516796,-39.19395140292966
Valente,BA,-11.376746233676691,-39.44969483694441
Várzea da Roça,BA,-11.598442629574054,-40.06670631011101
Várzea do Poço,BA,-11.541093491997284,-40.31568392676583
Várzea Nova,BA,-11.123024352785215,-41.01994012894748
Varzedo,BA,-12.95655392891491,-39.391760342887714
Vera Cruz,BA,-13.007134335489443,-38.69695803545011
Vereda,BA,-17.189051838843643,-39.96017754765546
Vitória da Conquista,BA,-15.021978525106764,-40.913092863117896
Wagner,BA,-12.231359340620413,-41.14597388304422
Wanderley,BA,-11.8087028852736,-43.906742287284466
Wenceslau Guimarães,BA,-13.628533959455641,-39.61926270962668
Xique-Xique,BA,-10.983717199705069,-42.779897390608596
Abadia dos Dourados,MG,-18.35323649541204,-47.459017360087735
Abaeté,MG,-19.102671922852974,-45.35866463132168
Abre Campo,MG,-20.27311578367799,-42.442618477812786
Acaiaca,MG,-20.399825659857353,-43.10120509158243
Açucena,MG,-19.052600861831376,-42.45073638395613
Água Boa,MG,-18.027141522744138,-42.2759763119797
Água Comprida,MG,-20.005392725806573,-48.08420567260632
Aguanil,MG,-20.97376139070979,-45.42202720542479
Águas Formosas,MG,-17.04161558734598,-40.97390623132017
Águas Vermelhas,MG,-15.683060808688023,-41.52150940455327
Aimorés,MG,-19.625014961052518,-41.21389788052417
Aiuruoca,MG,-21.9545010293848,-44.64760537682444
Alagoa,MG,-22.186613546382887,-44.660633082274735
Albertina,MG,-22.198538246819442,-46.61370176147904
Além Paraíba,MG,-21.826392638678428,-42.746437255062496
Alfenas,MG,-21.38859415553757,-45.966249347098184
Alfredo Vasconcelos,MG,-21.139038986493,-43.71250789602561
Almenara,MG,-16.09095582112145,-40.72380424228494
Alpercata,MG,-18.983733426756366,-42.01919766621238
Alpinópolis,MG,-20.859476956993223,-46.376152918166184
Alterosa,MG,-21.225198931726904,-46.15360933715295
Alto Caparaó,MG,-20.4584185056993,-41.86489249207347
Alto Rio Doce,MG,-21.035732709157617,-43.403400186256256
Alvarenga,MG,-19.41993219226892,-41.69542868449644
Alvinópolis,MG,-20.111790522354962,-43.15249237465995
Alvorada de Minas,MG,-18.779000123987974,-43.367593894713345
Amparo do Serra,MG,-20.528169627384397,-42.80493191169549
Andradas,MG,-22.075731450202113,-46.554757648159146
Cachoeira de Pajeú,MG,-15.968473789074045,-41.49797444971061
Andrelândia,MG,-21.738789084228884,-44.269690568070395
Angelândia,MG,-17.703223529149806,-42.282837311882766
Antônio Carlos,MG,-21.41053361763376,-43.76634257863932
Antônio Dias,MG,-19.567008622305515,-42.87635459116755
Antônio Prado de Minas,MG,-21.022538130262983,-42.15202291419035
Araçaí,MG,-19.234828492136888,-44.2184443913482
Aracitaba,MG,-21.3503238017174,-43.40374963612549
Araçuaí,MG,-16.930633437702376,-41.99316290375172
Araguari,MG,-18.576961809638572,-48.22213354055785
Arantina,MG,-21.89691325728369,-44.22717178068339
Araponga,MG,-20.662760228506784,-42.498839203502676
Araporã,MG,-18.477361646231678,-49.127244821621154
Arapuá,MG,-19.041440785374164,-46.11528863238197
Araújos,MG,-19.88639124312751,-45.18096428502052
Araxá,MG,-19.636332909841308,-46.97214853970688
Arceburgo,MG,-21.359455873095445,-46.941937555483605
Arcos,MG,-20.25967358364523,-45.54725786780838
Areado,MG,-21.356002823040495,-46.14227385062154
Argirita,MG,-21.63530416654153,-42.832587244812366
Aricanduva,MG,-17.88107715888599,-42.60556628829606
Arinos,MG,-15.750372951513347,-45.98851730619718
Astolfo Dutra,MG,-21.315479240394843,-42.87932038640974
Ataléia,MG,-18.163229190090284,-41.15143652553263
Augusto de Lima,MG,-18.108804689853617,-44.19804758072985
Baependi,MG,-22.016745483786558,-44.822139369782825
Baldim,MG,-19.262864156547142,-43.86339383257696
Bambuí,MG,-20.11083387017791,-45.99884262931562
Bandeira,MG,-15.877653719416774,-40.58097087936456
Bandeira do Sul,MG,-21.724130180966412,-46.38489838342331
Barão de Cocais,MG,-19.891615189625252,-43.49550848912867
Barão de Monte Alto,MG,-21.264772153691037,-42.27843303509147
Barbacena,MG,-21.251480742274786,-43.800618282369356
Barra Longa,MG,-20.275607822095246,-43.066203667067505
Barroso,MG,-21.18322405914319,-43.95781719172718
Bela Vista de Minas,MG,-19.798022748072878,-43.10559296912862
